epoca,mse
1492,0.005849
1493,0.005839
1494,0.005829
1495,0.005819
1496,0.005810
1497,0.005800
1498,0.005791
1499,0.005781
1500,0.005772
1501,0.005763
1502,0.005754
1503,0.005744
1504,0.005734
1505,0.005725
1506,0.005716
1507,0.005706
1508,0.005697
1509,0.005688
1510,0.005679
1511,0.005669
1512,0.005660
1513,0.005651
1514,0.005642
1515,0.005634
1516,0.005624
1517,0.005615
1518,0.005606
1519,0.005597
1520,0.005588
1521,0.005580
1522,0.005571
1523,0.005562
1524,0.005553
1525,0.005544
1526,0.005535
1527,0.005527
1528,0.005518
1529,0.005509
1530,0.005500
1531,0.005491
1532,0.005483
1533,0.005475
1534,0.005465
1535,0.005457
1536,0.005449
1537,0.005440
1538,0.005432
1539,0.005423
1540,0.005415
1541,0.005406
1542,0.005398
1543,0.005390
1544,0.005381
1545,0.005373
1546,0.005364
1547,0.005356
1548,0.005348
1549,0.005340
1550,0.005331
1551,0.005323
1552,0.005315
1553,0.005307
1554,0.005299
1555,0.005290
1556,0.005283
1557,0.005275
1558,0.005266
1559,0.005259
1560,0.005251
1561,0.005243
1562,0.005235
1563,0.005227
1564,0.005219
1565,0.005211
1566,0.005203
1567,0.005196
1568,0.005188
1569,0.005180
1570,0.005172
1571,0.005164
1572,0.005156
1573,0.005149
1574,0.005141
1575,0.005133
1576,0.005126
1577,0.005118
1578,0.005111
1579,0.005103
1580,0.005095
1581,0.005088
1582,0.005080
1583,0.005072
1584,0.005065
1585,0.005058
1586,0.005050
1587,0.005043
1588,0.005036
1589,0.005028
1590,0.005020
1591,0.005013
1592,0.005006
1593,0.004999
1594,0.004992
1595,0.004984
1596,0.004977
1597,0.004970
1598,0.004962
1599,0.004955
1600,0.004948
1601,0.004941
1602,0.004933
1603,0.004926
1604,0.004919
1605,0.004912
1606,0.004905
1607,0.004898
1608,0.004891
1609,0.004884
1610,0.004877
1611,0.004870
1612,0.004863
1613,0.004856
1614,0.004849
1615,0.004842
1616,0.004836
1617,0.004829
1618,0.004822
1619,0.004815
1620,0.004808
1621,0.004801
1622,0.004795
1623,0.004788
1624,0.004781
1625,0.004774
1626,0.004768
1627,0.004761
1628,0.004754
1629,0.004747
1630,0.004741
1631,0.004734
1632,0.004728
1633,0.004721
1634,0.004715
1635,0.004708
1636,0.004701
1637,0.004695
1638,0.004688
1639,0.004682
1640,0.004675
1641,0.004669
1642,0.004662
1643,0.004656
1644,0.004650
1645,0.004643
1646,0.004637
1647,0.004630
1648,0.004624
1649,0.004618
1650,0.004612
1651,0.004605
1652,0.004599
1653,0.004592
1654,0.004586
1655,0.004580
1656,0.004574
1657,0.004568
1658,0.004561
1659,0.004555
1660,0.004549
1661,0.004543
1662,0.004537
1663,0.004531
1664,0.004524
1665,0.004519
1666,0.004512
1667,0.004506
1668,0.004500
1669,0.004494
1670,0.004488
1671,0.004482
1672,0.004476
1673,0.004470
1674,0.004464
1675,0.004458
1676,0.004452
1677,0.004447
1678,0.004441
1679,0.004434
1680,0.004429
1681,0.004423
1682,0.004417
1683,0.004411
1684,0.004405
1685,0.004400
1686,0.004394
1687,0.004388
1688,0.004382
1689,0.004376
1690,0.004371
1691,0.004365
1692,0.004359
1693,0.004354
1694,0.004348
1695,0.004342
1696,0.004337
1697,0.004331
1698,0.004325
1699,0.004320
1700,0.004314
1701,0.004308
1702,0.004303
1703,0.004297
1704,0.004292
1705,0.004286
1706,0.004281
1707,0.004275
1708,0.004270
1709,0.004264
1710,0.004259
1711,0.004253
1712,0.004248
1713,0.004243
1714,0.004237
1715,0.004232
1716,0.004226
1717,0.004221
1718,0.004216
1719,0.004210
1720,0.004205
1721,0.004199
1722,0.004194
1723,0.004189
1724,0.004183
1725,0.004178
1726,0.004173
1727,0.004168
1728,0.004163
1729,0.004157
1730,0.004152
1731,0.004147
1732,0.004141
1733,0.004136
1734,0.004131
1735,0.004126
1736,0.004121
1737,0.004115
1738,0.004111
1739,0.004106
1740,0.004100
1741,0.004095
1742,0.004090
1743,0.004085
1744,0.004080
1745,0.004075
1746,0.004070
1747,0.004065
1748,0.004060
1749,0.004055
1750,0.004050
1751,0.004045
1752,0.004040
1753,0.004035
1754,0.004030
1755,0.004025
1756,0.004020
1757,0.004015
1758,0.004010
1759,0.004005
1760,0.004000
1761,0.003996
1762,0.003991
1763,0.003986
1764,0.003981
1765,0.003976
1766,0.003972
1767,0.003967
1768,0.003962
1769,0.003957
1770,0.003952
1771,0.003948
1772,0.003943
1773,0.003938
1774,0.003933
1775,0.003928
1776,0.003924
1777,0.003919
1778,0.003914
1779,0.003910
1780,0.003905
1781,0.003900
1782,0.003896
1783,0.003891
1784,0.003887
1785,0.003882
1786,0.003877
